id_User,assignment,userid,grade,attemptnumber,grupo,userna,tarea,duedate,grade,completionsubmit,lastlogin,timecreated,status,latest
1595,1724,1570,100,0,105B,24050026,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1732719815,1724644852,submitted,1
1605,1724,1570,100,0,105B,24050036,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1732935706,1724645833,submitted,1
1570,1724,1570,100,0,105B,24050001,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733976910,1724632734,submitted,1
1594,1724,1570,100,0,105B,24050025,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733506023,1724644719,submitted,1
1350,1724,1570,100,0,105B,23050043,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1734135995,1696989989,new,1
1757,1724,1570,100,0,105B,24050041,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1732135874,1725385564,submitted,1
1572,1724,1570,100,0,105B,24050003,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733548263,1724633011,submitted,1
1745,1724,1570,100,0,105B,24050039,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1732932085,1724947832,new,1
1607,1724,1570,100,0,105B,24050038,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733598379,1724646036,submitted,1
1580,1724,1570,100,0,105B,24050011,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733057977,1724633784,submitted,1
1602,1724,1570,100,0,105B,24050033,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733468251,1724645525,submitted,1
1591,1724,1570,100,0,105B,24050022,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1734200661,1724644384,submitted,1
1587,1724,1570,100,0,105B,24050018,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733779209,1724643946,submitted,1
1593,1724,1570,100,0,105B,24050024,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1732984775,1724644599,submitted,1
1604,1724,1570,100,0,105B,24050035,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733792011,1724645721,submitted,1
1789,1724,1570,100,0,105B,24050045,Actividad 2. BÃºsqueda de informaciÃ³n 105B,1725947940,100,1,1733549050,1726677288,submitted,1
1594,1753,1570,100,0,105B,24050025,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733506023,1724644719,submitted,1
1587,1753,1570,100,0,105B,24050018,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733779209,1724643946,submitted,1
1581,1753,1570,100,0,105B,24050012,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1732857870,1724633908,new,1
1570,1753,1570,100,0,105B,24050001,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733976910,1724632734,submitted,1
1757,1753,1570,100,0,105B,24050041,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1732135874,1725385564,new,1
1607,1753,1570,100,0,105B,24050038,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733598379,1724646036,submitted,1
1756,1753,1570,100,0,105B,24050040,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733253668,1725385495,submitted,1
1605,1753,1570,100,0,105B,24050036,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1732935706,1724645833,submitted,1
1580,1753,1570,100,0,105B,24050011,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733057977,1724633784,submitted,1
1595,1753,1570,100,0,105B,24050026,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1732719815,1724644852,submitted,1
1575,1753,1570,100,0,105B,24050006,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733578762,1724633261,submitted,1
1591,1753,1570,100,0,105B,24050022,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1734200661,1724644384,submitted,1
1578,1753,1570,100,0,105B,24050009,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1732983839,1724633587,submitted,1
1593,1753,1570,100,0,105B,24050024,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1732984775,1724644599,submitted,1
1602,1753,1570,100,0,105B,24050033,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733468251,1724645525,submitted,1
1572,1753,1570,100,0,105B,24050003,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733548263,1724633011,submitted,1
1604,1753,1570,100,0,105B,24050035,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733792011,1724645721,submitted,1
1789,1753,1570,100,0,105B,24050045,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1733549050,1726677288,submitted,1
48,1753,1570,100,0,105B,alfonso.lopez,Actividad 3. InfografÃ­a 105B,1726639140,100,1,1734128480,1683230430,new,1
1594,1754,1570,100,0,105B,24050025,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733506023,1724644719,submitted,1
1581,1754,1570,100,0,105B,24050012,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1732857870,1724633908,submitted,1
1570,1754,1570,100,0,105B,24050001,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733976910,1724632734,submitted,1
1593,1754,1570,100,0,105B,24050024,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1732984775,1724644599,submitted,1
1607,1754,1570,100,0,105B,24050038,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733598379,1724646036,submitted,1
1756,1754,1570,100,0,105B,24050040,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733253668,1725385495,submitted,1
1595,1754,1570,100,0,105B,24050026,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1732719815,1724644852,submitted,1
1587,1754,1570,100,0,105B,24050018,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733779209,1724643946,submitted,1
1605,1754,1570,100,0,105B,24050036,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1732935706,1724645833,submitted,1
1591,1754,1570,100,0,105B,24050022,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1734200661,1724644384,submitted,1
1602,1754,1570,100,0,105B,24050033,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733468251,1724645525,submitted,1
1575,1754,1570,100,0,105B,24050006,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733578762,1724633261,submitted,1
1572,1754,1570,100,0,105B,24050003,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733548263,1724633011,submitted,1
1578,1754,1570,100,0,105B,24050009,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1732983839,1724633587,submitted,1
1580,1754,1570,100,0,105B,24050011,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733057977,1724633784,new,1
1604,1754,1570,100,0,105B,24050035,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733792011,1724645721,submitted,1
1789,1754,1570,100,0,105B,24050045,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1733549050,1726677288,submitted,1
1757,1754,1570,100,0,105B,24050041,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1732135874,1725385564,new,1
48,1754,1570,100,0,105B,alfonso.lopez,Actividad 4. Cuadro sinÃ³ptico 2 105B,1726639140,100,1,1734128480,1683230430,new,1
1574,1813,1573,80,0,105B,24050005,Act. 5. Resumen 105A,1727503140,100,1,1732995106,1724633170,submitted,1
1576,1813,1573,80,0,105B,24050007,Act. 5. Resumen 105A,1727503140,100,1,1732730883,1724633355,submitted,1
1586,1813,1573,80,0,105B,24050017,Act. 5. Resumen 105A,1727503140,100,1,1733406432,1724643810,submitted,1
1585,1813,1573,80,0,105B,24050016,Act. 5. Resumen 105A,1727503140,100,1,1733169734,1724643702,submitted,1
1573,1813,1573,80,0,105B,24050004,Act. 5. Resumen 105A,1727503140,100,1,1737845121,1724633087,submitted,1
1583,1813,1573,80,0,105B,24050014,Act. 5. Resumen 105A,1727503140,100,1,1733596542,1724643460,submitted,1
1759,1813,1573,80,0,105B,24050043,Act. 5. Resumen 105A,1727503140,100,1,1732920388,1725385862,submitted,1
1758,1813,1573,80,0,105B,24050042,Act. 5. Resumen 105A,1727503140,100,1,1733193392,1725385718,submitted,1
1577,1813,1573,80,0,105B,24050008,Act. 5. Resumen 105A,1727503140,100,1,1733277337,1724633467,submitted,1
1603,1813,1573,80,0,105B,24050034,Act. 5. Resumen 105A,1727503140,100,1,1733717054,1724645621,submitted,1
1584,1813,1573,80,0,105B,24050015,Act. 5. Resumen 105A,1727503140,100,1,1733867476,1724643592,submitted,1
1599,1813,1573,80,0,105B,24050030,Act. 5. Resumen 105A,1727503140,100,1,1733109641,1724645219,submitted,1
1571,1813,1573,80,0,105B,24050002,Act. 5. Resumen 105A,1727503140,100,1,1733203101,1724632841,submitted,1
1579,1813,1573,80,0,105B,24050010,Act. 5. Resumen 105A,1727503140,100,1,1727920289,1724633684,submitted,1
1597,1813,1573,80,0,105B,24050028,Act. 5. Resumen 105A,1727503140,100,1,1734129825,1724645036,submitted,1
1589,1813,1573,80,0,105B,24050020,Act. 5. Resumen 105A,1727503140,100,1,1733200667,1724644144,submitted,1
1600,1813,1573,80,0,105B,24050031,Act. 5. Resumen 105A,1727503140,100,1,1733246818,1724645320,submitted,1
1601,1813,1573,80,0,105B,24050032,Act. 5. Resumen 105A,1727503140,100,1,1733187641,1724645420,submitted,1
1588,1813,1573,80,0,105B,24050019,Act. 5. Resumen 105A,1727503140,100,1,1737925128,1724644044,submitted,1
48,1813,1573,80,0,105B,alfonso.lopez,Act. 5. Resumen 105A,1727503140,100,1,1734128480,1683230430,new,1
1606,1813,1573,80,0,105B,24050037,Act. 5. Resumen 105A,1727503140,100,1,1733334893,1724645947,submitted,1
1592,1813,1573,80,0,105B,24050023,Act. 5. Resumen 105A,1727503140,100,1,1733191350,1724644505,submitted,1
1598,1813,1573,80,0,105B,24050029,Act. 5. Resumen 105A,1727503140,100,1,1733271933,1724645120,submitted,1
1576,1814,1574,100,0,105B,24050007,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1732730883,1724633355,submitted,1
1585,1814,1574,100,0,105B,24050016,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733169734,1724643702,submitted,1
1577,1814,1574,100,0,105B,24050008,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733277337,1724633467,submitted,1
1599,1814,1574,100,0,105B,24050030,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733109641,1724645219,submitted,1
1584,1814,1574,100,0,105B,24050015,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733867476,1724643592,submitted,1
1586,1814,1574,100,0,105B,24050017,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733406432,1724643810,submitted,1
1583,1814,1574,100,0,105B,24050014,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733596542,1724643460,submitted,1
1571,1814,1574,100,0,105B,24050002,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733203101,1724632841,new,1
1574,1814,1574,100,0,105B,24050005,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1732995106,1724633170,submitted,1
1579,1814,1574,100,0,105B,24050010,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1727920289,1724633684,submitted,1
1597,1814,1574,100,0,105B,24050028,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1734129825,1724645036,submitted,1
1603,1814,1574,100,0,105B,24050034,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733717054,1724645621,new,1
1589,1814,1574,100,0,105B,24050020,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733200667,1724644144,submitted,1
1588,1814,1574,100,0,105B,24050019,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1737925128,1724644044,submitted,1
1601,1814,1574,100,0,105B,24050032,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733187641,1724645420,submitted,1
48,1814,1574,100,0,105B,alfonso.lopez,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1734128480,1683230430,new,1
1759,1814,1574,100,0,105B,24050043,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1732920388,1725385862,submitted,1
1606,1814,1574,100,0,105B,24050037,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733334893,1724645947,submitted,1
1573,1814,1574,100,0,105B,24050004,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1737845121,1724633087,new,1
1592,1814,1574,100,0,105B,24050023,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733191350,1724644505,submitted,1
1582,1814,1574,100,0,105B,24050013,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733273441,1724633994,submitted,1
1600,1814,1574,100,0,105B,24050031,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733246818,1724645320,submitted,1
1598,1814,1574,100,0,105B,24050029,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733271933,1724645120,submitted,1
1758,1814,1574,100,0,105B,24050042,Act. 6. TranscripciÃ³n 105A,1727503140,100,1,1733193392,1725385718,submitted,1
1570,1828,1570,100,0,105B,24050001,Act. 5. Resumen 105B,1728107940,100,1,1733976910,1724632734,submitted,1
1591,1828,1570,100,0,105B,24050022,Act. 5. Resumen 105B,1728107940,100,1,1734200661,1724644384,submitted,1
1595,1828,1570,100,0,105B,24050026,Act. 5. Resumen 105B,1728107940,100,1,1732719815,1724644852,submitted,1
1607,1828,1570,100,0,105B,24050038,Act. 5. Resumen 105B,1728107940,100,1,1733598379,1724646036,submitted,1
1575,1828,1570,100,0,105B,24050006,Act. 5. Resumen 105B,1728107940,100,1,1733578762,1724633261,submitted,1
1572,1828,1570,100,0,105B,24050003,Act. 5. Resumen 105B,1728107940,100,1,1733548263,1724633011,submitted,1
1602,1828,1570,100,0,105B,24050033,Act. 5. Resumen 105B,1728107940,100,1,1733468251,1724645525,submitted,1
1580,1828,1570,100,0,105B,24050011,Act. 5. Resumen 105B,1728107940,100,1,1733057977,1724633784,submitted,1
1593,1828,1570,100,0,105B,24050024,Act. 5. Resumen 105B,1728107940,100,1,1732984775,1724644599,submitted,1
1605,1828,1570,100,0,105B,24050036,Act. 5. Resumen 105B,1728107940,100,1,1732935706,1724645833,submitted,1
1594,1828,1570,100,0,105B,24050025,Act. 5. Resumen 105B,1728107940,100,1,1733506023,1724644719,submitted,1
1789,1828,1570,100,0,105B,24050045,Act. 5. Resumen 105B,1728107940,100,1,1733549050,1726677288,submitted,1
1756,1828,1570,100,0,105B,24050040,Act. 5. Resumen 105B,1728107940,100,1,1733253668,1725385495,submitted,1
1578,1828,1570,100,0,105B,24050009,Act. 5. Resumen 105B,1728107940,100,1,1732983839,1724633587,submitted,1
1350,1828,1570,100,0,105B,23050043,Act. 5. Resumen 105B,1728107940,100,1,1734135995,1696989989,new,1
1604,1828,1570,100,0,105B,24050035,Act. 5. Resumen 105B,1728107940,100,1,1733792011,1724645721,submitted,1
1581,1828,1570,100,0,105B,24050012,Act. 5. Resumen 105B,1728107940,100,1,1732857870,1724633908,submitted,1
48,1828,1570,100,0,105B,alfonso.lopez,Act. 5. Resumen 105B,1728107940,100,1,1734128480,1683230430,new,1
1587,1828,1570,100,0,105B,24050018,Act. 5. Resumen 105B,1728107940,100,1,1733779209,1724643946,submitted,1
1757,1828,1570,100,0,105B,24050041,Act. 5. Resumen 105B,1728107940,100,1,1732135874,1725385564,new,1
1570,1829,1350,100,0,105B,24050001,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733976910,1724632734,submitted,1
1756,1829,1350,100,0,105B,24050040,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733253668,1725385495,submitted,1
1595,1829,1350,100,0,105B,24050026,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1732719815,1724644852,submitted,1
1607,1829,1350,100,0,105B,24050038,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733598379,1724646036,submitted,1
1575,1829,1350,100,0,105B,24050006,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733578762,1724633261,submitted,1
1580,1829,1350,100,0,105B,24050011,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733057977,1724633784,submitted,1
1593,1829,1350,100,0,105B,24050024,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1732984775,1724644599,submitted,1
1594,1829,1350,100,0,105B,24050025,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733506023,1724644719,submitted,1
1789,1829,1350,100,0,105B,24050045,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733549050,1726677288,submitted,1
1578,1829,1350,100,0,105B,24050009,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1732983839,1724633587,submitted,1
1587,1829,1350,100,0,105B,24050018,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733779209,1724643946,submitted,1
1602,1829,1350,100,0,105B,24050033,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733468251,1724645525,submitted,1
1572,1829,1350,100,0,105B,24050003,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733548263,1724633011,submitted,1
1350,1829,1350,100,0,105B,23050043,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1734135995,1696989989,submitted,1
1605,1829,1350,100,0,105B,24050036,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1732935706,1724645833,submitted,1
1604,1829,1350,100,0,105B,24050035,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1733792011,1724645721,submitted,1
1581,1829,1350,100,0,105B,24050012,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1732857870,1724633908,submitted,1
48,1829,1350,100,0,105B,alfonso.lopez,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1734128480,1683230430,new,1
1591,1829,1350,100,0,105B,24050022,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1734200661,1724644384,submitted,1
1757,1829,1350,100,0,105B,24050041,Act. 6. TranscripciÃ³n 105B,1728107940,100,1,1732135874,1725385564,new,1
1638,1832,839,0,0,105B,24060029,Tarea 1. Tema 2. 106B,1729490340,100,1,1736541643,1724729290,submitted,1
1633,1832,839,0,0,105B,24060024,Tarea 1. Tema 2. 106B,1729490340,100,1,1737428611,1724728725,submitted,1
1620,1832,839,0,0,105B,24060011,Tarea 1. Tema 2. 106B,1729490340,100,1,1736544439,1724719586,submitted,1
1649,1832,839,0,0,105B,24060040,Tarea 1. Tema 2. 106B,1729490340,100,1,1737261927,1724730161,submitted,1
1748,1832,839,0,0,105B,24060048,Tarea 1. Tema 2. 106B,1729490340,100,1,1736581711,1724947832,new,1
1634,1832,839,0,0,105B,24060025,Tarea 1. Tema 2. 106B,1729490340,100,1,1734662040,1724728899,submitted,1
1653,1832,839,0,0,105B,24060044,Tarea 1. Tema 2. 106B,1729490340,100,1,1736616289,1724730454,submitted,1
1613,1832,839,0,0,105B,24060004,Tarea 1. Tema 2. 106B,1729490340,100,1,1736975506,1724646848,submitted,1
1747,1832,839,0,0,105B,24060047,Tarea 1. Tema 2. 106B,1729490340,100,1,1737672581,1724947832,submitted,1
1655,1832,839,0,0,105B,24060046,Tarea 1. Tema 2. 106B,1729490340,100,1,1736478547,1724730597,submitted,1
1615,1832,839,0,0,105B,24060006,Tarea 1. Tema 2. 106B,1729490340,100,1,1736648293,1724718959,submitted,1
1645,1832,839,0,0,105B,24060036,Tarea 1. Tema 2. 106B,1729490340,100,1,1736646674,1724729840,submitted,1
1625,1832,839,0,0,105B,24060016,Tarea 1. Tema 2. 106B,1729490340,100,1,1736616229,1724720282,submitted,1
1646,1832,839,0,0,105B,24060037,Tarea 1. Tema 2. 106B,1729490340,100,1,1736634274,1724729907,submitted,1
1668,1832,839,0,0,105B,24070013,Tarea 1. Tema 2. 106B,1729490340,100,1,1736377531,1724731755,new,1
1644,1832,839,0,0,105B,24060035,Tarea 1. Tema 2. 106B,1729490340,100,1,1736309559,1724729767,submitted,1
1611,1832,839,0,0,105B,24060002,Tarea 1. Tema 2. 106B,1729490340,100,1,1736602111,1724646646,submitted,1
1650,1832,839,0,0,105B,24060041,Tarea 1. Tema 2. 106B,1729490340,100,1,1736879944,1724730235,submitted,1
1621,1832,839,0,0,105B,24060012,Tarea 1. Tema 2. 106B,1729490340,100,1,1736950096,1724719678,submitted,1
1068,1832,839,0,0,105B,23060005,Tarea 1. Tema 2. 106B,1729490340,100,1,1736805407,1692472099,submitted,1
1622,1832,839,0,0,105B,24060013,Tarea 1. Tema 2. 106B,1729490340,100,1,1736560657,1724719806,new,1
1749,1832,839,0,0,105B,24060049,Tarea 1. Tema 2. 106B,1729490340,100,1,1737202166,1724947832,submitted,1
1358,1832,839,0,0,105B,23060052,Tarea 1. Tema 2. 106B,1729490340,100,1,1736708509,1696989989,new,1
45,1832,839,0,0,105B,marbellis.suarez,Tarea 1. Tema 2. 106B,1729490340,100,1,1737917807,1682711506,new,1
839,1832,839,0,0,105B,22060051,Tarea 1. Tema 2. 106B,1729490340,100,1,1737933234,1692472098,new,1
1356,1832,839,0,0,105B,23060050,Tarea 1. Tema 2. 106B,1729490340,100,1,1728356783,1696989989,new,1
1357,1832,839,0,0,105B,23060051,Tarea 1. Tema 2. 106B,1729490340,100,1,1728071123,1696989989,new,1
1627,1832,839,0,0,105B,24060018,Tarea 1. Tema 2. 106B,1729490340,100,1,0,1724720473,new,1
1636,1832,839,0,0,105B,24060027,Tarea 1. Tema 2. 106B,1729490340,100,1,1731129508,1724729113,new,1
1643,1832,839,0,0,105B,24060034,Tarea 1. Tema 2. 106B,1729490340,100,1,1725574563,1724729683,new,1
1651,1832,839,0,0,105B,24060042,Tarea 1. Tema 2. 106B,1729490340,100,1,1727388102,1724730313,new,1
1750,1832,839,0,0,105B,24060050,Tarea 1. Tema 2. 106B,1729490340,100,1,1736608716,1724947832,new,1
1769,1832,839,0,0,105B,24060054,Tarea 1. Tema 2. 106B,1729490340,100,1,1725718658,1725554739,new,1
1604,1857,1570,50,0,105B,24050035,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733792011,1724645721,submitted,1
1575,1857,1570,50,0,105B,24050006,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733578762,1724633261,submitted,1
1594,1857,1570,50,0,105B,24050025,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733506023,1724644719,submitted,1
1595,1857,1570,50,0,105B,24050026,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1732719815,1724644852,submitted,1
1756,1857,1570,50,0,105B,24050040,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733253668,1725385495,submitted,1
1607,1857,1570,50,0,105B,24050038,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733598379,1724646036,submitted,1
1572,1857,1570,50,0,105B,24050003,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733548263,1724633011,submitted,1
1591,1857,1570,50,0,105B,24050022,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1734200661,1724644384,submitted,1
1776,1857,1570,50,0,105B,24050044,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1729144451,1725921235,submitted,1
1587,1857,1570,50,0,105B,24050018,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733779209,1724643946,submitted,1
1350,1857,1570,50,0,105B,23050043,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1734135995,1696989989,new,1
1581,1857,1570,50,0,105B,24050012,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1732857870,1724633908,submitted,1
1789,1857,1570,50,0,105B,24050045,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733549050,1726677288,submitted,1
1580,1857,1570,50,0,105B,24050011,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733057977,1724633784,submitted,1
1605,1857,1570,50,0,105B,24050036,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1732935706,1724645833,submitted,1
1578,1857,1570,50,0,105B,24050009,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1732983839,1724633587,submitted,1
1570,1857,1570,50,0,105B,24050001,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733976910,1724632734,submitted,1
1593,1857,1570,50,0,105B,24050024,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1732984775,1724644599,submitted,1
48,1857,1570,50,0,105B,alfonso.lopez,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1734128480,1683230430,new,1
1602,1857,1570,50,0,105B,24050033,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105B,1728712740,100,1,1733468251,1724645525,new,1
1576,1868,1573,100,0,105B,24050007,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1732730883,1724633355,submitted,1
48,1868,1573,100,0,105B,alfonso.lopez,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1734128480,1683230430,new,1
1571,1868,1573,100,0,105B,24050002,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733203101,1724632841,submitted,1
1583,1868,1573,100,0,105B,24050014,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733596542,1724643460,submitted,1
1577,1868,1573,100,0,105B,24050008,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733277337,1724633467,submitted,1
1585,1868,1573,100,0,105B,24050016,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733169734,1724643702,submitted,1
1586,1868,1573,100,0,105B,24050017,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733406432,1724643810,submitted,1
1606,1868,1573,100,0,105B,24050037,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733334893,1724645947,submitted,1
1603,1868,1573,100,0,105B,24050034,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733717054,1724645621,submitted,1
1573,1868,1573,100,0,105B,24050004,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1737845121,1724633087,submitted,1
1599,1868,1573,100,0,105B,24050030,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733109641,1724645219,submitted,1
1759,1868,1573,100,0,105B,24050043,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1732920388,1725385862,submitted,1
1584,1868,1573,100,0,105B,24050015,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733867476,1724643592,submitted,1
1588,1868,1573,100,0,105B,24050019,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1737925128,1724644044,submitted,1
1600,1868,1573,100,0,105B,24050031,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733246818,1724645320,submitted,1
1601,1868,1573,100,0,105B,24050032,Act. 7. BÃºsqueda de errores ortogrÃ¡ficos  105A,1728539940,100,1,1733187641,1724645420,submitted,1
